1400,1561481263,0,0
1401,1561481276,0,0
1402,1561481288,0,0
1403,1561481301,0,0
1404,1561481314,0,0
1405,1561481326,0,0
1406,1561481339,0,0
1407,1561481351,0,0
1408,1561481364,0,0
1409,1561481377,0,0
1410,1561481389,0,0
1411,1561481402,0,0
1412,1561481414,0,0
1413,1561481427,0,0
1414,1561481440,0,0
1415,1561481452,0,0
1416,1561481465,0,0
1417,1561481477,0,0
1418,1561481490,0,0
1419,1561481503,0,0
1420,1561481515,0,0
1421,1561481528,0,0
1422,1561481540,0,0
1423,1561481553,0,0
1424,1561481566,0,0
1425,1561481578,0,0
1426,1561481591,0,0
1427,1561481603,0,0
1428,1561481616,0,0
1429,1561481629,0,0
1430,1561481641,0,0
1431,1561481654,0,0
1432,1561481667,0,0
1433,1561481679,0,0
1434,1561481692,0,0
1435,1561481704,0,0
1436,1561481717,0,0
1437,1561481730,0,0
1438,1561481742,0,0
1439,1561481755,0,0
1440,1561481767,0,0
1441,1561481780,0,0
1442,1561481793,0,0
1443,1561481805,0,0
1444,1561481818,0,0
1445,1561481830,0,0
1446,1561481843,0,0
1447,1561481856,0,0
1448,1561481868,0,0
1449,1561481881,0,0
1450,1561481893,0,0
1451,1561481906,0,0
1452,1561481919,0,0
1453,1561481931,0,0
1454,1561481944,0,0
1455,1561481957,0,0
1456,1561481969,0,0
1457,1561481982,0,0
1458,1561481994,0,0
1459,1561482007,0,0
1460,1561482020,0,0
1461,1561482032,0,0
1462,1561482045,0,0
1463,1561482057,0,0
1464,1561482070,0,0
1465,1561482082,0,0
1466,1561482095,0,0
1467,1561482108,0,0
1468,1561482120,0,0
1469,1561482133,0,0
1470,1561482146,0,0
1471,1561482158,0,0
1472,1561482171,0,0
1473,1561482183,0,0
1474,1561482196,0,0
1475,1561482209,0,0
1476,1561482221,0,0
1477,1561482234,0,0
1478,1561482246,0,0
1479,1561482259,0,0
1480,1561482272,0,0
1481,1561482284,0,0
1482,1561482297,0,0
1483,1561482310,0,0
1484,1561482322,0,0
1485,1561482335,0,0
1486,1561482347,0,0
1487,1561482360,0,0
1488,1561482373,0,0
1489,1561482385,0,0
1490,1561482398,0,0
1491,1561482410,0,0
1492,1561482423,0,0
1493,1561482436,0,0
1494,1561482448,0,0
1495,1561482461,0,0
1496,1561482473,0,0
1497,1561482486,0,0
1498,1561482499,0,0
1499,1561482511,0,0
1500,1561482524,0,0
1501,1561482537,0,0
1502,1561482549,0,0
1503,1561482562,0,0
1504,1561482574,0,0
1505,1561482587,0,0
1506,1561482600,0,0
1507,1561482612,0,0
1508,1561482625,0,0
1509,1561482637,0,0
1510,1561482650,0,0
1511,1561482663,0,0
1512,1561482675,0,0
1513,1561482688,0,0
1514,1561482700,0,0
1515,1561482713,0,0
1516,1561482726,0,0
1517,1561482738,0,0
1518,1561482751,0,0
1519,1561482764,0,0
1520,1561482776,0,0
1521,1561482789,0,0
1522,1561482801,0,0
1523,1561482814,0,0
1524,1561482826,0,0
1525,1561482839,0,0
1526,1561482852,0,0
1527,1561482864,0,0
1528,1561482877,0,0
1529,1561482889,0,0
1530,1561482902,0,0
1531,1561482915,0,0
1532,1561482927,0,0
1533,1561482940,0,0
1534,1561482953,0,0
1535,1561482965,0,0
1536,1561482978,0,0
1537,1561482990,0,0
1538,1561483003,0,0
1539,1561483016,0,0
1540,1561483028,0,0
1541,1561483041,0,0
1542,1561483053,0,0
1543,1561483066,0,0
1544,1561483079,0,0
1545,1561483091,0,0
1546,1561483104,0,0
1547,1561483116,0,0
1548,1561483129,0,0
1549,1561483142,0,0
1550,1561483154,0,0
1551,1561483167,0,0
1552,1561483180,0,0
1553,1561483192,0,0
1554,1561483205,0,0
1555,1561483217,0,0
1556,1561483230,0,0
1557,1561483242,0,0
1558,1561483255,0,0
1559,1561483268,0,0
1560,1561483280,0,0
1561,1561483293,0,0
1562,1561483306,0,0
1563,1561483318,0,0
1564,1561483331,0,0
1565,1561483343,0,0
1566,1561483356,0,0
1567,1561483369,0,0
1568,1561483381,0,0
1569,1561483394,0,0
1570,1561483406,0,0
1571,1561483419,0,0
1572,1561483432,0,0
1573,1561483444,0,0
1574,1561483457,0,0
1575,1561483469,0,0
1576,1561483482,0,0
1577,1561483495,0,0
1578,1561483507,0,0
1579,1561483520,0,0
1580,1561483533,0,0
1581,1561483545,0,0
1582,1561483558,0,0
1583,1561483570,0,0
1584,1561483583,0,0
1585,1561483596,0,0
1586,1561483608,0,0
1587,1561483621,0,0
1588,1561483633,0,0
1589,1561483646,0,0
1590,1561483659,0,0
1591,1561483671,0,0
1592,1561483684,0,0
1593,1561483696,0,0
1594,1561483709,0,0
1595,1561483722,0,0
1596,1561483734,0,0
1597,1561483747,0,0
1598,1561483760,0,0
1599,1561483772,0,0
1600,1561483785,0,0
1601,1561483798,0,0
1602,1561483810,0,0
1603,1561483823,0,0
1604,1561483836,0,0
1605,1561483848,0,0
1606,1561483861,0,0
1607,1561483873,0,0
1608,1561483886,0,0
1609,1561483898,0,0
1610,1561483911,0,0
1611,1561483924,0,0
1612,1561483936,0,0
1613,1561483949,0,0
1614,1561483961,0,0
1615,1561483974,0,0
1616,1561483987,0,0
1617,1561483999,0,0
1618,1561484012,0,0
1619,1561484024,0,0
1620,1561484037,0,0
1621,1561484050,0,0
1622,1561484062,0,0
1623,1561484075,0,0
1624,1561484088,0,0
1625,1561484100,0,0
1626,1561484113,0,0
1627,1561484125,0,0
1628,1561484138,0,0
1629,1561484151,0,0
1630,1561484163,0,0
1631,1561484176,0,0
1632,1561484188,0,0
1633,1561484201,0,0
1634,1561484214,0,0
1635,1561484226,0,0
1636,1561484239,0,0
1637,1561484251,0,0
1638,1561484264,0,0
1639,1561484277,0,0
1640,1561484289,0,0
1641,1561484302,0,0
1642,1561484315,0,0
1643,1561484327,0,0
1644,1561484340,0,0
1645,1561484352,0,0
1646,1561484365,0,0
1647,1561484378,0,0
1648,1561484390,0,0
1649,1561484403,0,0
1650,1561484415,0,0
1651,1561484428,0,0
1652,1561484441,0,0
1653,1561484453,0,0
1654,1561484466,0,0
1655,1561484479,0,0
1656,1561484491,0,0
1657,1561484504,0,0
1658,1561484516,0,0
1659,1561484529,0,0
1660,1561484542,0,0
1661,1561484554,0,0
1662,1561484567,0,0
1663,1561484579,0,0
1664,1561484592,0,0
1665,1561484605,0,0
1666,1561484617,0,0
1667,1561484630,0,0
1668,1561484642,0,0
1669,1561484655,0,0
1670,1561484668,0,0
1671,1561484680,0,0
1672,1561484693,0,0
1673,1561484705,0,0
1674,1561484718,0,0
1675,1561484731,0,0
1676,1561484743,0,0
1677,1561484756,0,0
1678,1561484768,0,0
1679,1561484781,0,0
1680,1561484794,0,0
1681,1561484806,0,0
1682,1561484819,0,0
1683,1561484832,0,0
1684,1561484844,0,0
1685,1561484857,0,0
1686,1561484869,0,0
1687,1561484882,0,0
1688,1561484895,0,0
1689,1561484907,0,0
1690,1561484920,0,0
1691,1561484932,0,0
1692,1561484945,0,0
1693,1561484958,0,0
1694,1561484970,0,0
1695,1561484983,0,0
1696,1561484995,0,0
1697,1561485008,0,0
1698,1561485021,0,0
1699,1561485033,0,0
1700,1561485046,0,0
1701,1561485058,0,0
1702,1561485071,0,0
1703,1561485084,0,0
1704,1561485096,0,0
1705,1561485109,0,0
1706,1561485121,0,0
1707,1561485134,0,0
1708,1561485147,0,0
1709,1561485159,0,0
1710,1561485172,0,0
1711,1561485184,0,0
1712,1561485197,0,0
1713,1561485210,0,0
1714,1561485222,0,0
1715,1561485235,0,0
1716,1561485247,0,0
1717,1561485260,0,0
1718,1561485273,0,0
1719,1561485285,0,0
1720,1561485298,0,0
1721,1561485310,0,0
1722,1561485323,0,0
1723,1561485336,0,0
1724,1561485348,0,0
1725,1561485361,0,0
1726,1561485374,0,0
1727,1561485386,0,0
1728,1561485399,0,0
1729,1561485411,0,0
1730,1561485424,0,0
1731,1561485437,0,0
1732,1561485449,0,0
1733,1561485462,0,0
1734,1561485474,0,0
1735,1561485487,0,0
1736,1561485500,0,0
1737,1561485512,0,0
1738,1561485525,0,0
1739,1561485537,0,0
1740,1561485550,0,0
1741,1561485563,0,0
1742,1561485575,0,0
1743,1561485588,0,0
1744,1561485600,0,0
1745,1561485613,0,0
1746,1561485626,0,0
1747,1561485638,0,0
1748,1561485651,0,0
1749,1561485664,0,0
1750,1561485676,0,0
1751,1561485689,0,0
1752,1561485701,0,0
1753,1561485714,0,0
1754,1561485726,0,0
1755,1561485739,0,0
1756,1561485752,0,0
1757,1561485764,0,0
1758,1561485777,0,0
1759,1561485790,0,0
1760,1561485802,0,0
1761,1561485815,0,0
1762,1561485827,0,0
1763,1561485840,0,0
1764,1561485853,0,0
1765,1561485865,0,0
1766,1561485878,0,0
1767,1561485890,0,0
1768,1561485903,0,0
1769,1561485916,0,0
1770,1561635705,0,0
1771,1561635718,0,0
1772,1561635731,0,0
1773,1561635743,0,0
1774,1561635756,0,0
1775,1561635769,0,0
1776,1561635782,0,0
1777,1561635794,0,0
1778,1561635807,0,0
1779,1561635820,0,0
1780,1561635833,0,0
1781,1561635845,0,0
1782,1561635858,0,0
1783,1561635871,0,0
1784,1561635883,0,0
1785,1561635896,0,0
1786,1561635909,0,0
1787,1561635921,0,0
1788,1561635934,0,0
1789,1561635947,0,0
1790,1561635960,0,0
1791,1561635973,0,0
1792,1561635986,0,0
1793,1561635998,0,0
1794,1561636011,0,0
1795,1561636024,0,0
1796,1561636037,0,0
1797,1561636050,0,0
1798,1561636062,0,0
1799,1561636075,0,0
1800,1561636088,0,0
1801,1561636101,0,0
1802,1561636114,0,0
1803,1561636127,0,0
1804,1561636139,0,0
1805,1561636152,0,0
1806,1561636165,0,0
1807,1561636178,0,0
1808,1561636191,0,0
1809,1561636203,0,0
1810,1561636216,0,0
1811,1561636229,0,0
1812,1561636242,0,0
1813,1561636255,0,0
1814,1561636268,0,0
1815,1561636280,0,0
1816,1561636293,0,0
1817,1561636306,0,0
1818,1561636319,0,0
1819,1561636332,0,0
1820,1561636344,0,0
1821,1561636357,0,0
1822,1561636370,0,0
1823,1561636383,0,0
1824,1561636396,0,0
1825,1561636408,0,0
1826,1561636421,0,0
1827,1561636434,0,0
1828,1561636447,0,0
1829,1561636460,0,0
1830,1561636473,0,0
1831,1561636485,0,0
1832,1561636498,0,0
1833,1561636511,0,0
1834,1561636524,0,0
1835,1561636537,0,0
1836,1561636549,0,0
1837,1561636562,0,0
1838,1561636575,0,0
1839,1561636588,0,0
1840,1561636601,0,0
1841,1561636614,0,0
1842,1561636626,0,0
1843,1561636639,0,0
1844,1561636652,0,0
1845,1561636665,0,0
1846,1561636678,0,0
1847,1561636690,0,0
1848,1561636703,0,0
1849,1561636716,0,0
1850,1561636729,0,0
1851,1561636741,0,0
1852,1561636754,0,0
1853,1561636767,0,0
1854,1561636780,0,0
1855,1561636793,0,0
1856,1561636805,0,0
1857,1561636818,0,0
1858,1561636831,0,0
1859,1561636844,0,0
1860,1561636857,0,0
1861,1561636870,0,0
1862,1561636882,0,0
1863,1561636895,0,0
1864,1561636908,0,0
1865,1561636921,0,0
1866,1561636933,0,0
1867,1561636946,0,0
1868,1561636959,0,0
1869,1561636971,0,0
1870,1561636984,0,0
1871,1561636997,0,0
1872,1561637010,0,0
1873,1561637023,0,0
1874,1561637035,0,0
1875,1561637048,0,0
1876,1561637061,0,0
1877,1561637074,0,0
1878,1561637087,0,0
1879,1561637100,0,0
1880,1561637112,0,0
1881,1561637125,0,0
1882,1561637138,0,0
1883,1561637151,0,0
1884,1561637164,0,0
1885,1561637176,0,0
1886,1561637189,0,0
1887,1561637202,0,0
1888,1561637215,0,0
1889,1561637228,0,0
1890,1561637241,0,0
1891,1561637253,0,0
1892,1561637266,0,0
1893,1561637279,0,0
1894,1561637292,0,0
1895,1561637305,0,0
1896,1561637317,0,0
1897,1561637330,0,0
1898,1561637343,0,0
1899,1561637356,0,0
1900,1561637369,0,0
1901,1561637382,0,0
1902,1561637394,0,0
1903,1561637407,0,0
1904,1561637420,0,0
1905,1561637433,0,0
1906,1561637446,0,0
1907,1561637458,0,0
1908,1561637471,0,0
1909,1561637484,0,0
1910,1561637497,0,0
1911,1561637510,0,0
1912,1561637522,0,0
1913,1561637535,0,0
1914,1561637548,0,0
1915,1561637561,0,0
1916,1561637574,0,0
1917,1561637587,0,0
1918,1561637599,0,0
1919,1561637612,0,0
1920,1561637625,0,0
1921,1561637638,0,0
1922,1561637651,0,0
1923,1561637663,0,0
1924,1561637676,0,0
1925,1561637689,0,0
1926,1561637702,0,0
1927,1561637715,0,0
1928,1561637728,0,0
1929,1561637740,0,0
1930,1561637753,0,0
1931,1561637766,0,0
1932,1561637779,0,0
1933,1561637792,0,0
1934,1561637804,0,0
1935,1561637817,0,0
1936,1561637830,0,0
1937,1561637843,0,0
1938,1561637855,0,0
1939,1561637868,0,0
1940,1561637881,0,0
1941,1561637893,0,0
1942,1561637906,0,0
1943,1561637918,0,0
1944,1561637931,0,0
1945,1561637944,0,0
1946,1561637956,0,0
1947,1561637969,0,0
1948,1561637981,0,0
1949,1561637994,0,0
1950,1561638007,0,0
1951,1561638019,0,0
1952,1561638032,0,0
1953,1561638045,0,0
1954,1561638057,0,0
1955,1561638070,0,0
1956,1561638082,0,0
1957,1561638095,0,0
1958,1561638108,0,0
1959,1561638120,0,0
1960,1561638133,0,0
1961,1561638146,0,0
1962,1561638158,0,0
1963,1561638171,0,0
1964,1561638183,0,0
1965,1561638196,0,0
1966,1561638209,0,0
1967,1561638221,0,0
1968,1561638234,0,0
1969,1561638246,0,0
1970,1561638259,0,0
1971,1561638272,0,0
1972,1561638284,0,0
1973,1561638297,0,0
1974,1561638309,0,0
1975,1561638322,0,0
1976,1561638335,0,0
1977,1561638347,0,0
1978,1561638360,0,0
1979,1561638372,0,0
1980,1561638385,0,0
1981,1561638398,0,0
1982,1561638410,0,0
1983,1561638423,0,0
1984,1561638435,0,0
1985,1561638448,0,0
1986,1561638461,0,0
1987,1561638473,0,0
1988,1561638486,0,0
1989,1561638498,0,0
1990,1561638511,0,0
1991,1561638523,0,0
1992,1561638536,0,0
1993,1561638549,0,0
1994,1561638561,0,0
1995,1561638574,0,0
1996,1561638587,0,0
1997,1561638599,0,0
1998,1561638612,0,0
1999,1561642937,0,0
2000,1561642950,0,0
2001,1561642963,0,0
2002,1561642975,0,0
2003,1561642988,0,0
2004,1561643000,0,0
2005,1561643013,0,0
2006,1561643026,0,0
2007,1561643038,0,0
2008,1561643051,0,0
2009,1561643064,0,0
2010,1561643076,0,0
2011,1561643089,0,0
2012,1561643101,0,0
2013,1561643114,0,0
2014,1561643126,0,0
2015,1561643139,0,0
2016,1561643152,0,0
2017,1561643164,0,0
2018,1561643177,0,0
2019,1561643189,0,0
2020,1561643202,0,0
2021,1561643215,0,0
2022,1561643227,0,0
2023,1561643240,0,0
2024,1561643252,0,0
2025,1561643265,0,0
2026,1561643278,0,0
2027,1561643290,0,0
2028,1561643303,0,0
2029,1561643315,0,0
2030,1561643328,0,0
2031,1561643341,0,0
2032,1561643353,0,0
2033,1561643366,0,0
2034,1561643378,0,0
2035,1561643391,0,0
2036,1561643404,0,0
2037,1561643416,0,0
2038,1561643429,0,0
2039,1561643442,0,0
2040,1561643454,0,0
2041,1561643467,0,0
2042,1561643479,0,0
2043,1561643492,0,0
2044,1561643505,0,0
2045,1561643517,0,0
2046,1561643530,0,0
2047,1561643542,1,0
2048,1561644478,0,0
2049,1561644491,0,0
2050,1561644503,0,0
2051,1561644516,0,0
2052,1561644529,0,0
2053,1561644541,0,0
2054,1561644554,0,0
2055,1561644566,1,0
2056,1561644647,0,0
2057,1561644659,0,0
2058,1561644672,0,0
2059,1561644685,0,0
2060,1561644697,0,0
2061,1561644710,0,0
2062,1561644723,0,0
2063,1561644735,0,0
2064,1561644748,0,0
2065,1561644760,0,0
2066,1561644773,0,0
2067,1561644786,0,0
2068,1561644798,0,0
2069,1561644811,0,0
2070,1561644823,0,0
2071,1561644836,0,0
2072,1561644849,0,0
2073,1561644861,0,0
2074,1561644874,0,0
2075,1561644886,0,0
2076,1561644899,0,0
2077,1561644912,0,0
2078,1561644924,0,0
2079,1561644937,0,0
2080,1561644949,0,0
2081,1561644962,0,0
2082,1561644975,0,0
2083,1561644987,0,0
2084,1561645000,0,0
2085,1561645012,0,0
2086,1561645025,0,0
2087,1561645038,0,0
2088,1561645050,0,0
2089,1561645063,0,0
2090,1561645075,0,0
2091,1561645088,0,0
2092,1561645101,0,0
2093,1561645113,0,0
2094,1561645126,0,0
2095,1561645138,0,0
2096,1561645151,0,0
2097,1561645164,0,0
2098,1561645176,0,0
2099,1561645189,1,0
2100,1561645201,0,0
2101,1561645214,0,0
2102,1561645227,0,0
2103,1561645239,0,0
2104,1561645252,0,0
2105,1561645264,0,1
2106,1561645277,0,0
2107,1561645290,0,0
2108,1561645302,0,0
2109,1561645315,0,0
2110,1561645327,0,0
2111,1561645340,0,0
2112,1561645353,0,0
2113,1561645365,0,0
2114,1561645378,0,0
2115,1561645391,0,0
2116,1561645403,0,0
2117,1561645416,0,0
2118,1561645428,0,0
2119,1561645441,0,0
2120,1561645454,0,0
2121,1561645466,0,0
2122,1561645479,0,0
2123,1561645491,0,0
2124,1561645504,0,0
2125,1561645517,0,0
2126,1561645529,0,0
2127,1561645542,0,0
2128,1561645554,0,0
2129,1561645567,0,0
2130,1561645580,0,0
2131,1561645592,0,0
2132,1561645605,0,0
2133,1561645618,1,0
2134,1561645630,0,0
2135,1561645643,0,0
2136,1561645655,0,1
2137,1561645668,0,0
2138,1561645681,0,0
2139,1561645693,0,0
2140,1561645706,0,0
2141,1561645718,0,0
2142,1561645731,0,0
2143,1561645744,0,0
2144,1561645756,0,0
2145,1561645769,0,0
2146,1561645781,0,0
2147,1561645794,0,0
2148,1561645807,0,0
2149,1561645819,0,0
2150,1561645832,0,0
2151,1561645844,0,0
2152,1561645857,0,0
2153,1561645870,0,0
2154,1561645882,0,0
2155,1561645895,0,0
2156,1561645908,0,0
2157,1561645920,0,0
2158,1561645933,0,0
2159,1561645945,0,0
2160,1561645958,0,0
2161,1561645971,0,0
2162,1561645983,0,0
2163,1561645996,0,0
2164,1561646008,0,0
2165,1561646021,0,0
2166,1561646034,0,0
2167,1561646046,0,0
2168,1561646059,0,0
2169,1561646071,0,0
2170,1561646084,0,0
2171,1561646097,0,0
2172,1561646109,0,0
2173,1561646122,0,0
2174,1561646135,0,0
2175,1561646147,0,0
2176,1561646160,0,0
2177,1561646172,0,0
2178,1561646185,0,0
2179,1561646198,0,0
2180,1561646210,0,0
2181,1561646223,0,0
2182,1561646236,1,0
2183,1561646248,0,0
2184,1561646261,0,0
2185,1561646274,0,0
2186,1561646286,0,1
2187,1561646299,0,0
2188,1561646312,0,0
2189,1561646324,0,0
2190,1561646337,0,0
2191,1561646350,0,0
2192,1561646362,0,0
2193,1561646375,0,0
2194,1561646387,0,0
2195,1561646400,0,0
2196,1561646413,0,0
2197,1561646425,0,0
2198,1561646438,0,0
2199,1561646450,0,0
2200,1561646463,0,0
2201,1561646476,0,0
2202,1561646488,0,0
2203,1561646501,0,0
2204,1561646514,0,0
2205,1561646526,0,0
2206,1561646539,0,0
2207,1561646551,0,0
2208,1561646564,0,0
2209,1561647257,0,0
2210,1561647270,0,0
2211,1561647282,0,0
2212,1561647295,0,0
2213,1561647307,0,0
2214,1561647320,0,0
2215,1561647333,0,0
2216,1561647345,0,0
2217,1561647358,0,0
2218,1561647371,0,0
2219,1561647383,0,0
2220,1561647396,0,0
2221,1561647408,0,0
2222,1561647421,0,0
2223,1561647434,0,0
2224,1561647446,0,0
2225,1561647459,0,0
2226,1561647472,0,0
2227,1561647484,0,0
2228,1561647497,0,0
2229,1561647509,0,0
2230,1561647522,0,0
2231,1561647535,0,0
2232,1561647547,0,0
2233,1561647560,0,0
2234,1561647572,0,0
2235,1561647585,0,0
2236,1561647598,0,0
2237,1561647610,0,0
2238,1561647623,0,0
2239,1561647635,0,0
2240,1561647648,0,0
2241,1561647661,0,0
2242,1561647673,0,0
2243,1561647686,0,0
2244,1561647699,0,0
2245,1561647711,0,0
2246,1561647724,0,0
2247,1561647736,0,0
2248,1561647749,0,0
2249,1561647762,0,0
2250,1561647774,0,0
2251,1561647787,0,0
2252,1561647799,0,0
2253,1561647812,0,0
2254,1561647825,0,0
2255,1561647837,0,0
2256,1561647850,0,0
2257,1561647862,0,0
2258,1561647875,0,0
2259,1561647888,0,0
2260,1561647900,0,0
2261,1561647913,0,0
2262,1561647926,0,0
2263,1561647938,0,0
2264,1561647951,0,0
2265,1561647963,0,0
2266,1561647976,0,0
2267,1561647988,0,0
2268,1561648001,0,0
2269,1561648014,0,0
2270,1561648026,0,0
2271,1561648039,0,0
2272,1561648052,0,0
2273,1561648064,0,0
2274,1561648077,0,0
2275,1561648089,0,0
2276,1561648102,0,0
2277,1561648115,0,0
2278,1561648127,0,0
2279,1561648140,0,0
2280,1561648152,0,0
2281,1561648165,0,0
2282,1561648178,0,0
2283,1561648190,0,0
2284,1561648203,0,0
2285,1561648215,0,0
2286,1561648228,0,0
2287,1561648241,0,0
2288,1561648253,0,0
2289,1561648266,0,0
2290,1561648279,0,0
2291,1561648291,0,0
2292,1561648304,0,0
2293,1561648316,0,0
2294,1561648329,0,0
2295,1561648342,0,0
2296,1561648354,0,0
2297,1561648367,0,0
2298,1561648379,0,0
2299,1561648392,0,0
2300,1561648405,0,0
2301,1561648417,0,0
2302,1561648430,0,0
2303,1561648442,0,0
2304,1561648455,0,0
2305,1561648468,0,0
2306,1561648480,0,0
2307,1561648493,0,0
2308,1561648506,0,0
2309,1561648518,0,0
2310,1561648531,0,0
2311,1561648543,0,0
2312,1561648556,0,0
2313,1561648569,0,0
2314,1561648581,0,0
2315,1561648594,0,0
2316,1561648606,0,0
2317,1561648619,0,0
2318,1561648632,0,0
2319,1561648644,0,0
2320,1561648657,0,0
2321,1561648669,0,0
2322,1561648682,0,0
2323,1561648695,0,0
2324,1561648707,0,0
2325,1561648720,0,0
2326,1561648732,0,0
2327,1561648745,0,0
2328,1561648758,0,0
2329,1561648770,0,0
2330,1561648783,0,0
2331,1561648796,0,0
2332,1561648808,0,0
2333,1561648821,0,0
2334,1561648833,0,0
2335,1561648846,0,0
2336,1561648859,0,0
2337,1561648871,0,0
2338,1561648884,0,0
2339,1561648896,0,0
2340,1561648909,0,0
2341,1561648922,0,0
2342,1561648934,0,0
2343,1561648947,0,0
